fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.038689832369314336
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.11243906039718365
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6653741939478065
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5100449299492139
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5090372916494741
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.20235001992561086
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7517596493153641
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.968547005304115
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2308795417864148
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5808555504527291
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9682323371799184
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.041378431597528076
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2601324972190555
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10726888489128528
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6358055183010365
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9978571748137759
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.04760665727293001
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.09233158704750721
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5358538206728184
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2928881042763626
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.35574019343064744
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7511991089971977
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6240240154454693
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0015071031814868352
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4456699691153635
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6428527614063505
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.17806693788661598
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2674439601704427
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2994393662962853
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.49705917034172575
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.33426691525498053
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.36791290364197893
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.09181014565478851
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7756333367855724
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5328916999975379
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6513803837841273
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3774755642138008
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9836804843080381
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.007957885439678014
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.559642649978889
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2544908951399495
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.06739247691150363
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10041853311257742
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.24803176788236547
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.14882152422010542
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6015226514374216
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6697513167575404
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4594754908178371
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.46105422774173765
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8311314621681088
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4325571999037612
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5439709433567403
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3889460927645346
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.034933406361245645
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5037695741075459
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.17411450220034919
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9363069288072038
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2206463479254155
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5922533140115313
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.49361107948561
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.024677776847296218
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.15749415624653385
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4506628415918039
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.14492467129093012
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8174224860275882
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.988878571659801
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6216268146589361
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.47377544687397866
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.27231328744032435
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3853157360187299
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9112374050778591
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9713811886461927
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7806583442256237
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.42501487780632496
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1520492941879671
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3837794467886678
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.019429207517844937
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.13412799825640076
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.05646094926172596
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2355543485001137
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9478807669108347
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.17186478293842944
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8043966962420225
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1977704124635854
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.03865313791408831
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6387205176267011
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2363402875318148
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7699766056886839
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.15496728513941482
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9836222617965297
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7024429450989745
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.30511224263774805
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6153852559984367
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10028571601435543
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.25707827491598223
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5818845732663772
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.21016504419219895
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.824020178060404
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2048309496209495
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.18281439351218554
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5862621751196242
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.07747891663723194
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.12928901401741388
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5606041392635334
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9370464507294534
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8595945463178115
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9666537555002146
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9650697839650761
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.26705419406726494
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5187535290060626
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7124640382118537
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9995640438005506
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3440211527435473
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.20510169400803624
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1613594522262336
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.29780664056209527
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.15351090799861644
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8315527063567657
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.46762125592675063
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4550784837392572
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6939071593770376
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.25637302849470167
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6166269766805137
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6656899839331333
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.21341589229717772
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.47029774692444126
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.14759939029816505
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6157213104998378
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9588608128127649
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.12989439588160334
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.17160976577914544
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.022391660307181427
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.06092996973258369
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9928437562927099
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8584808024662898
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.595197857804528
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6593805737573974
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.29213291839806066
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5265433519277545
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4460731883783914
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.04735755642778383
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.16421246702960512
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8294244848312049
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6229773904851275
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.12557803696467706
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5794923087060783
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3589587433278074
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7937024996759849
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.46268082252774545
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.06266860362639914
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.07539076040928416
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1028875518829665
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0681611939661999
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7112642389754401
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10991167115912215
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9438767612105103
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.21686465553626633
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7955229241827511
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7378487211851202
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.43993369072682464
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9283173058959422
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.19151612015631336
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9695406678928112
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.37807142599347754
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6508736113711936
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.06097437533007888
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.44671197494723724
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8374461952600385
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8294193220191627
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.032420558353771
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2924915358507689
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4823802311204428
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5915989334456365
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7787292863206031
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4899525359522283
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7044411123154778
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.40155698438842846
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.04148670602188442
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4380177495426898
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7012603848117775
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8218479520510695
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3126467655371692
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7893196231839692
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7664266618982725
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0019357619554278838
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.023617403225775657
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.030995061726640016
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6858222018345378
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3542482771558937
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4806302690083555
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3483156441620129
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5638759931321412
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.46954066974699304
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8681340830844408
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.30637889336425916
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1981168902602929
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7802239614018781
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.16179706327112964
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7913018068204172
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8256422960244051
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.31785497800565277
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9132181603327703
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5111440868000713
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.14621386414292725
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.013887692502755677
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.08443063203820544
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.891345946295378
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9664544018382828
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6765527894697926
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7071558943035563
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.011823088949663663
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4337991573775636
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9369977687146033
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.33038482185856355
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9152411527231246
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9729429074998488
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2706271867669515
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10233773223578813
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.056513883205363435
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0007884453394506608
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4030605901034856
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.24850646222633233
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7549700068366891
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.973747305395528
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7994435380135065
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5662319674191698
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.38322887278052187
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6269604753403683
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9272200964094598
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3516820690449678
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8897728824100476
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5808137220484014
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.37510698058677894
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.41630207362046523
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.42940872028711063
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.14246146553648753
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9523035918061211
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3692867089687769
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9693303758324656
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.020738078892357348
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5327809599056018
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5575082866525573
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6339870864811028
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9987960572249942
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2842814775625184
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.454966250346178
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.11650165984917582
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.136438241652866
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5817049784761239
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.014404073551030572
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2199343602644528
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5441317523762395
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5879122610324787
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7632162958436237
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.49752471866714654
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.08071958831515147
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.23619638007346488
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.024596735811397985
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8441767707968001
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.16348738927307882
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4389854604115945
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.19083516939469702
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9864505158098638
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5881760907894467
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.35743895078643173
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3404584655502143
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.20381322529756085
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6878581335987247
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9401459116621254
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.06683050980984873
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.771465692234387
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5102720825626097
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9886684840684015
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.012107665701894588
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3742248666645879
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.11699378559012485
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9491287635337141
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.018939534711154615
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.39110965144141063
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5637074298216181
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.017677150735170843
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.42377719636617883
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.283463484047046
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3185458367244627
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9614700941415114
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7076054748261641
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5966126227780952
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2225258117440162
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8851562587505539
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.07066012082493511
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5887424541317514
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5832453528896523
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7393823480071984
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2477620464821435
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5308304189013494
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3743526145055597
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7814521227251614
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9382998839258856
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5777296049931261
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9761462166759272
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9983417735320146
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.47274861432056925
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0645755482168977
