fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py,jd,jd_min,pc,pdf,time,ffmc,bui,gfl,pattern,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.322792,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.553190,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.522852,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.221510,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.194474,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.576509,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.197168,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.150050,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.038690,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.112439,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.665374,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.510045,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.509037,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.202350,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.751760,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.968547,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.230880,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.580856,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.968232,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.041378,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.260132,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.107269,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.635806,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.997857,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.047607,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.092332,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.535854,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.292888,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.355740,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.751199,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.624024,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.001507,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.445670,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.642853,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.178067,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.267444,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.299439,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.497059,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.334267,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.367913,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.091810,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.775633,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.532892,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.651380,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.377476,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.983680,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.007958,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.559643,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.254491,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.067392,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.100419,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.248032,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.148822,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.601523,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.669751,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.459475,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.461054,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.831131,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.432557,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.543971,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.388946,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.034933,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.503770,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.174114,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.936307,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.220646,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.592253,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.493611,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.024678,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.157494,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.450663,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.144925,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.817423,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.988879,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.621627,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.473775,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.272313,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.385316,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.911237,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.971381,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.780658,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.425015,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.152049,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.383779,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.019429,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.134128,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.056461,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.235554,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.947881,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.171865,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.804397,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.197770,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.038653,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.638721,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.236340,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.769977,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.154967,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.983622,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.702443,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.305112,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.615385,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.100286,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.257078,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.581885,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.210165,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.824020,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.204831,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.182814,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.586262,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.077479,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.129289,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.560604,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.937046,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.859595,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.966654,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.965070,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.267054,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.518754,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.712464,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.999564,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.344021,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.205102,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.161359,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.297807,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.153511,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.831553,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.467621,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.455078,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.693907,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.256373,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.616627,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.665690,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.213416,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.470298,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.147599,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.615721,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.958861,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.129894,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.171610,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.022392,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.060930,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.992844,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.858481,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.595198,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.659381,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.292133,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.526543,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.446073,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.047358,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.164212,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.829425,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.622977,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.125578,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.579492,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.358959,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.793702,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.462681,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.062669,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.075391,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.102888,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.068161,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.711264,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.109912,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.943877,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.216865,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.795523,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.737849,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.439934,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.928317,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.191516,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.969541,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.378071,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.650874,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.060974,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.446712,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.837446,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.829419,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.032421,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.292492,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.482380,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.591599,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.778729,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.489953,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.704441,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.401557,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.041487,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.438018,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.701260,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.821848,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.312647,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.789320,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.766427,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.001936,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.023617,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.030995,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.685822,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.354248,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.480630,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.348316,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.563876,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.469541,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.868134,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.306379,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.198117,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.780224,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.161797,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.791302,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.825642,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.317855,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.913218,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.511144,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.146214,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.013888,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.084431,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.891346,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.966454,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.676553,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.707156,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.011823,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.433799,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.936998,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.330385,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.915241,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.972943,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.270627,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.102338,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.056514,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.000788,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.403061,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.248506,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.754970,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.973747,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.799444,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.566232,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.383229,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.626960,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.927220,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.351682,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.889773,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.580814,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.375107,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.416302,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.429409,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.142461,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.952304,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.369287,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.969330,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.020738,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.532781,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.557508,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.633987,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.998796,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.284281,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.454966,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.116502,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.136438,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.581705,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.014404,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.219934,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.544132,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.587912,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.763216,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.497525,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.080720,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.236196,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.024597,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.844177,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.163487,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.438985,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.190835,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.986450,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.588176,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.357439,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.340458,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.203813,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.687858,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.940146,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.066831,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.771466,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.510272,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.988669,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.012108,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.374225,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.116994,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.949129,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.018940,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.391110,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.563707,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.017677,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.423777,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.283463,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.318546,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.961470,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.707605,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.596613,,,,,20,,,,,
GR1,51.621244,-115.608378,1.000000,,,,,,,,,101,,0.222526,,,,,20,,,,,
