fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py,jd,jd_min,pc,pdf,time,ffmc,bui,gfl,pattern,
PCH,51.621244,-115.608378,162.544296,,,24.145861,157.877304,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.708542,,,18.808475,148.778854,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,149.542374,,,9.841125,134.068481,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,146.278488,,,6.707859,167.592575,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,147.620255,,,9.835150,190.003616,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,148.556961,,,10.081242,182.309982,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,148.162155,,,4.720057,209.251587,,,,,20,,,,,,,20,,,,,
PCH,51.621244,-115.608378,151.632904,,,16.266901,277.234863,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,169.683548,,,22.651478,290.817657,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,179.869568,,,14.009651,289.718353,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,187.271744,,,16.253006,289.347107,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,200.321106,,,19.547554,282.151794,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,212.756927,,,6.489498,269.341797,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,208.975159,,,25.720488,199.626572,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,224.278488,,,43.754135,204.517822,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,233.189880,,,38.881588,170.189423,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,215.443039,,,39.995567,172.459045,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,226.189880,,,65.551262,232.615112,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,284.905945,,,69.577202,238.125122,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,304.987976,,,25.266541,209.991364,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,301.749725,,,18.669010,149.430878,,,,,22,,,,,,,20,,,,,
PCH,51.621244,-115.608378,292.325592,,,19.830355,139.775162,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,284.670898,,,16.069759,145.386581,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,280.151886,,,28.855505,153.384140,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,267.430389,,,37.591576,149.501083,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,254.708054,,,54.478897,95.102234,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,195.063293,,,71.499107,89.911530,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,159.354431,,,25.774422,88.878479,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,160.696198,,,9.114979,14.534055,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,156.303802,,,25.561857,287.952698,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,193.126587,,,36.478550,275.434998,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,204.734177,,,22.726185,271.118195,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,223.429260,,,33.851372,280.142914,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,249.174011,,,35.597351,222.085129,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,255.247879,,,27.877718,195.964615,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,259.399780,,,41.670158,231.083984,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,298.487274,,,61.039616,254.181366,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,337.721527,,,42.463593,259.057617,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,354.088593,,,30.702581,246.792694,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,375.354431,,,21.743620,251.893585,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,381.650696,,,31.856047,299.331207,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,412.392395,,,31.264719,305.502136,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,415.594940,,,19.433405,17.835432,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,404.454407,,,36.059692,16.185413,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,402.189880,,,39.630089,29.640005,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,378.316467,,,42.812458,63.863930,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,350.931732,,,52.875778,86.263298,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,307.949371,,,37.040916,75.759392,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,303.050629,,,33.815102,5.314773,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,303.772156,,,52.087093,358.214355,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,305.215179,,,56.774014,339.959503,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,329.718781,,,56.448338,319.892151,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,353.713654,,,44.395782,311.710602,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,373.918274,,,40.612213,334.813416,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,376.763184,,,38.169243,333.529999,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,396.607605,,,10.088148,312.652405,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,386.658234,,,23.977280,44.926960,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,374.025330,,,27.429832,86.780220,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,350.134583,,,45.353397,109.793472,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,317.113922,,,39.877033,112.662987,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,301.059448,,,33.041145,93.398750,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,273.126587,,,38.616505,86.691925,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,249.644928,,,36.857231,65.917908,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,228.250763,,,25.944948,85.744072,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,215.139236,,,20.986761,90.937744,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,200.265823,,,30.758421,99.004486,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,174.624252,,,37.097363,88.426537,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,150.810120,,,9.948247,109.611923,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,162.126587,,,29.052010,264.514954,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,189.377502,,,25.617929,259.954712,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,195.767822,,,26.499868,209.602737,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,206.835449,,,33.876930,198.683350,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,210.240509,,,19.166344,195.383224,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,213.616089,,,19.110657,141.223099,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,194.278488,,,17.394867,123.532310,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,149.240509,,,14.166072,195.346573,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,154.240509,,,18.875160,193.357986,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.056244,,,29.052792,182.733932,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,156.088608,,,32.915897,180.868347,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.721512,,,18.303577,170.598816,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,152.101273,,,11.456118,147.359924,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,147.481018,,,11.923054,149.158447,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,143.949371,,,9.763065,151.361084,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,141.240509,,,7.741979,166.746536,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,141.582275,,,8.520570,185.048691,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,142.240509,,,9.458382,196.079254,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,145.075943,,,9.318799,227.253494,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,151.367096,,,19.618902,255.818588,,,,,20,,,,,,,20,,,,,
PCH,51.621244,-115.608378,170.443039,,,24.236015,240.436264,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,179.481018,,,20.878992,215.040512,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,186.430374,,,27.383554,214.195541,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,200.005768,,,24.124523,215.508270,,,,,20,,,,,,,20,,,,,
PCH,51.621244,-115.608378,205.117294,,,35.410103,165.700409,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,188.341766,,,39.318329,172.743149,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,198.493668,,,40.399200,199.903259,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,206.683548,,,38.525311,186.531448,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,204.337921,,,16.977564,219.261368,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,221.012665,,,38.642868,246.530502,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,251.610001,,,53.493378,232.041687,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,277.261810,,,31.939312,199.024078,,,,,22,,,,,,,20,,,,,
PCH,51.621244,-115.608378,265.494629,,,34.918121,155.806366,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,258.177216,,,44.270515,155.461441,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,240.974686,,,60.551682,150.401337,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,218.291138,,,59.607750,157.474747,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,210.520905,,,51.901737,187.425629,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,227.236816,,,46.200691,161.834641,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,191.311813,,,51.072037,99.513840,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,160.062164,,,23.164461,52.516216,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,166.797470,,,27.667524,348.911530,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,167.158630,,,35.435211,342.871918,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,180.715271,,,26.495213,285.380035,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,201.228165,,,27.362141,256.675049,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,216.223999,,,15.745981,207.826553,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,211.030609,,,33.858173,195.714661,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,228.453934,,,46.710457,220.629730,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,251.594940,,,44.052517,238.961517,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,278.792175,,,62.830933,238.309723,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,322.894897,,,58.133564,224.888504,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,333.506653,,,25.694565,253.908981,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,355.819580,,,50.879288,254.762070,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,398.975494,,,55.508312,285.354950,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,427.204926,,,30.081501,309.684052,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,429.849213,,,26.470350,357.805054,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,428.556976,,,35.488930,5.197780,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,425.561462,,,41.083477,59.615326,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,381.292114,,,67.720421,87.206558,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,335.354431,,,48.018211,87.102333,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,317.335205,,,18.684860,13.318202,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,329.614166,,,44.049831,326.633179,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,349.645569,,,50.011505,339.964874,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,352.464355,,,54.467499,350.436493,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,361.713989,,,29.274229,338.256470,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,366.927246,,,12.306518,284.444366,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,377.607605,,,29.619926,193.809509,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,376.356201,,,34.513359,160.813919,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,362.481018,,,48.755825,179.730743,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,376.050629,,,39.323479,171.976669,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,355.161194,,,42.767017,125.055191,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,329.361328,,,40.547791,116.149940,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,306.620239,,,25.255299,111.437263,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,298.010101,,,36.535847,94.654800,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,258.055450,,,38.777706,113.982803,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,250.759491,,,27.652632,125.445892,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,228.011856,,,32.578999,119.249969,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,212.850830,,,28.812157,109.043007,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,191.689789,,,30.173193,105.776176,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,174.126587,,,30.875402,91.712357,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,150.531647,,,10.764855,101.258461,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,160.046463,,,24.199640,252.680008,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,181.341766,,,23.996881,220.451309,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,180.810120,,,26.107210,189.651825,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,187.179291,,,24.302191,230.581848,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,205.848099,,,10.824973,249.052902,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,200.661758,,,25.385868,115.151451,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,175.202530,,,24.570847,129.018661,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,131.012665,,,23.755192,181.808838,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,132.012665,,,27.493063,181.562851,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,132.012665,,,28.102926,178.471085,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,131.012665,,,30.164005,196.875854,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,143.690750,,,30.813662,206.963287,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,149.645569,,,19.796766,176.373581,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,142.020828,,,14.906647,144.444153,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,138.085403,,,13.245100,160.768555,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,136.202530,,,10.042376,172.217102,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,136.271744,,,9.420937,180.923630,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,136.405060,,,11.445429,192.997864,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,139.704849,,,10.877995,217.349274,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,145.206223,,,12.515370,236.948761,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,153.694916,,,16.927292,211.533112,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,157.012665,,,21.368206,186.634430,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,156.987335,,,30.663492,204.642044,,,,,20,,,,,,,20,,,,,
PCH,51.621244,-115.608378,174.063293,,,34.367123,192.461746,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,166.877579,,,41.038834,161.640625,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,156.824387,,,26.428673,190.809662,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,173.487900,,,37.325035,210.398575,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,182.012665,,,31.270157,215.773697,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,197.866852,,,20.878061,237.948639,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,205.612244,,,35.462700,245.525925,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,240.911713,,,48.606922,245.532990,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,264.614960,,,30.115414,207.026932,,,,,22,,,,,,,20,,,,,
PCH,51.621244,-115.608378,259.162140,,,21.705050,115.455330,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,238.478455,,,34.959446,105.677040,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,214.273361,,,24.885811,105.722832,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,206.531647,,,14.126645,56.212776,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,198.615448,,,7.888434,89.094742,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,196.012665,,,20.566887,147.247803,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,183.776321,,,13.412359,84.679619,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,178.202530,,,25.129673,336.761780,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,196.999359,,,32.104801,326.903534,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,201.582275,,,34.592232,353.124176,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,202.522354,,,20.746923,11.001293,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,196.302200,,,17.230190,354.286163,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,204.810120,,,11.675520,323.358795,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,205.594940,,,13.518943,350.299255,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,207.848099,,,17.574156,270.961243,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,229.029160,,,38.234840,245.789337,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,254.354431,,,44.957966,243.423965,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,282.651672,,,75.259483,244.001541,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,344.566406,,,56.938805,279.821899,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,357.474274,,,45.065834,289.260590,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,401.303802,,,62.784107,285.714050,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,438.075958,,,38.562607,285.076599,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,450.962036,,,16.844975,322.631287,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,451.710938,,,19.368671,54.340481,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,429.974670,,,51.811695,86.674690,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,382.729370,,,59.456398,72.923256,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,354.177368,,,50.168297,48.965973,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,332.260681,,,28.307671,2.940831,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,352.240509,,,32.774944,308.232635,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,366.594940,,,28.547840,319.373108,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,377.030609,,,19.529346,1.141770,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,366.075958,,,15.129915,107.794464,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,357.818146,,,25.364948,115.163795,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,335.458740,,,41.594070,153.629395,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,333.179138,,,51.797825,176.646393,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,331.417725,,,42.264751,181.438507,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,334.594147,,,51.035595,188.247543,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,341.181366,,,22.009663,163.465439,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,326.240509,,,33.210682,124.709824,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,304.772156,,,28.711851,130.433914,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,297.095032,,,42.384514,111.143341,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,252.051910,,,51.858303,95.041588,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,228.202530,,,39.247978,120.530052,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,206.966034,,,33.188240,144.610580,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,202.569626,,,27.430946,151.119507,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,189.297073,,,28.703358,130.336594,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,173.390640,,,34.230465,115.226967,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,148.000000,,,16.320087,106.236420,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,152.493668,,,16.029799,232.505783,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,164.961548,,,21.033459,198.414001,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,161.354431,,,22.582165,224.853531,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,186.202530,,,33.200989,260.825500,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,205.066010,,,16.954519,215.056091,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,199.189880,,,23.812920,82.295563,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,173.594940,,,24.865282,50.518822,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,117.493668,,,19.170773,180.000000,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,117.493668,,,19.918669,180.000000,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,117.493668,,,19.918669,180.000000,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,117.493668,,,18.551945,183.489746,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,118.999680,,,24.800680,194.337860,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,125.684349,,,24.476824,202.071579,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,131.265823,,,14.659521,184.528198,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,127.227852,,,11.293350,167.229935,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,127.936707,,,8.228813,189.225967,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,128.987335,,,7.856360,176.675568,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,127.329117,,,8.916925,202.371536,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,133.513535,,,13.953007,233.257629,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,142.240509,,,16.846952,231.725739,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,151.151901,,,14.563314,207.143417,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,151.101273,,,12.578612,173.196243,,,,,20,,,,,,,20,,,,,
PL0,51.621244,-115.608378,149.164551,,,9.983947,197.642273,,,,,20,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.136673,,,19.614204,188.515503,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,153.037979,,,12.673041,174.890533,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,153.631470,,,4.656260,202.834946,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.447845,,,20.182688,225.292435,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,172.761093,,,26.681873,253.259354,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,189.523636,,,21.507402,265.848114,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,201.368851,,,28.419954,291.891205,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,224.692520,,,31.176397,254.283783,,,,,4,,,,,,,20,,,,,
PL0,51.621244,-115.608378,241.392410,,,24.281897,241.020050,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,253.020996,,,4.007290,231.011978,,,,,22,,,,,,,20,,,,,
PCH,51.621244,-115.608378,245.546387,,,19.941969,52.371571,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,231.957855,,,31.906666,23.182713,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,228.795227,,,39.083618,24.084080,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,210.687546,,,32.699776,34.476688,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,204.109116,,,16.997236,51.388912,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,192.974686,,,14.350528,43.493492,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,190.936707,,,19.373606,337.746307,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,202.759491,,,17.688643,290.180786,,,,,4,,,,,,,20,,,,,
PCH,51.621244,-115.608378,213.078674,,,10.851360,338.999390,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,207.945847,,,25.649313,341.112335,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,224.151901,,,43.466373,338.967834,,,,,3,,,,,,,20,,,,,
